phrase,token_length,n_prompts,elm_average_score,elm_percentile,elm_percentile_bin,linear_average_score,linear_percentile,linear_percentile_bin
from front,4,356,834.787099259623,0.386030697851396,1,1634.1307861671,0.396525165241833,1
textured skin,4,161,834.551935231464,0.38565019669455,1,1634.96409805961,0.39782623371363,1
faceless,4,71,834.54238074934,0.385607236886519,1,1706.32789289448,0.52213350680913,2
double bun,4,143,834.406277636548,0.385343340922899,1,1721.14529824424,0.547375462585076,2
perfect skin,4,478,834.367071941807,0.385232872845105,1,1655.69069272604,0.433071687645373,1
beret,3,83,834.314847647426,0.385134678998177,1,1676.43639474892,0.469016772736478,1
hyper detail,4,205,834.118216165682,0.384827823226527,1,1653.95164437643,0.430101323775799,1
modelshoot style,5,1400,834.112838167463,0.384821686111094,1,1582.29866751535,0.317626409235131,1
blue nails,4,64,833.998022556305,0.384563927262908,1,1695.31970119476,0.502556108577846,2
intricate details:1.2,8,57,833.858521043209,0.384195700336928,1,1656.81138744689,0.43510920996913,1
super detailed,4,146,833.821290891464,0.384085232259134,1,1650.60229241358,0.424387669307672,1
big eyes,4,445,833.810430273849,0.384048409566536,1,1636.34762717258,0.40005400661581,1
thick lips,4,148,833.759156923036,0.383962489950474,1,1631.9070912954,0.392437846363452,1
soles,3,101,833.708966245746,0.383901118796143,1,1708.95090960512,0.526355842227037,2
visible pores,5,62,833.525939941406,0.383539028985596,1,1661.67678143901,0.443437275611717,1
photo_\(medium\),9,60,833.501620483399,0.383489932062132,1,1641.4531829834,0.408026119563283,1
punk,3,58,833.470673002046,0.383422423792369,1,1668.00555525155,0.454410438005928,1
bug,3,63,833.468159024678,0.383410149561503,1,1609.7398390997,0.35748083685706,1
seductive posture,4,193,833.421098501571,0.383311955714575,1,1607.74736315475,0.354418416255991,1
sophisticated detail,4,181,833.419141516501,0.383299681483709,1,1656.73631935752,0.434943507852439,1
crazy smile,4,66,833.381287545869,0.383176939175049,1,1649.88401470762,0.42317865756737,1
leggings,3,50,833.319992675781,0.38303578552009,1,1707.34272949219,0.523937818746433,2
comic,3,77,833.24304466743,0.382863946287966,1,1670.22603775619,0.458510031115175,1
high detail raw color photo,7,171,833.219297353287,0.382820986479935,1,1603.63578252067,0.348367220439049,1
(realistic:1.4),9,80,833.101733016968,0.382581638978048,1,1610.15531616211,0.358254113401619,1
serious expression,4,77,833.079268022017,0.382538679170017,1,1626.61080496652,0.384029998220237,1
hyper realistic,4,485,833.032429897662,0.382397525515057,1,1640.36198000564,0.406516389166764,1
gritty,3,54,832.970631352177,0.382287057437263,1,1658.8316627785,0.438527583265314,1
lantern light,4,50,832.968852081299,0.38228092032183,1,1665.80625366211,0.450734305861559,1
legs up,4,166,832.910106245294,0.382182726474902,1,1641.05219204455,0.407473779174313,1
red shirt,4,88,832.899221246893,0.382152040897737,1,1586.4100411155,0.323720564860105,1
camera,3,52,832.75353710468,0.381900419164984,1,1617.6198049692,0.369601639837244,1
extremely_clear,5,139,832.744861300901,0.381888144934118,1,1585.34810676849,0.321959212730832,1
korean beauty,4,76,832.727489672209,0.381839048010654,1,1617.13163436087,0.368785403484654,1
frenulum,4,58,832.418828240756,0.381219199351921,1,1745.23429712756,0.587377180977397,2
impressionistic,6,58,832.392835419754,0.381145553966725,1,1637.06770693023,0.401158687393751,1
(highly detailed:1.2),10,207,832.3638960244,0.381071908581529,1,1644.0375725935,0.412426431328747,1
finely detailed beautiful eyes,6,64,832.271281719208,0.38091234358027,1,1606.47881317139,0.352448402201997,1
show pussy,5,66,832.18769050367,0.38072823011728,1,1636.61173872514,0.400471330465255,1
colored inner hair,5,71,832.160386636224,0.380709818770981,1,1620.01808875715,0.373584627753263,1
hair rings,4,87,831.992917641826,0.380384551653032,1,1700.7831427914,0.512301847885457,2
(hyperdetailed:1.15),11,63,831.973919580853,0.380335454729568,1,1609.84260873946,0.357677224550917,1
fluffy,3,56,831.526839120047,0.379341242029421,1,1637.35161263602,0.401698753551856,1
hanfu,4,305,831.491857009638,0.379261459528792,1,1618.99329393731,0.371988977740682,1
(realistic skin texture),7,65,831.383851623535,0.379028249142338,1,1627.48903245192,0.38544767188526,1
hyper realism,4,56,831.264978136335,0.378837998563915,1,1648.84533909389,0.421208643513376,1
ribbon,3,595,831.13957799062,0.378549554138564,1,1633.44525854287,0.395310016386098,1
off shoulder,4,366,831.127130998288,0.378525005676832,1,1642.01751992481,0.409038743609729,1
instagram,3,170,831.109811580882,0.378463634522502,1,1567.8010747573,0.297465985037713,1
sexy pose,4,636,831.057477507201,0.37837771490644,1,1648.19459217,0.420048728696538,1
(photorealistic:1.2),10,244,830.991000253646,0.378218149905182,1,1648.36227567079,0.420343310237322,1
beautifully painted,4,55,830.933392888849,0.378169052981718,1,1613.12786865234,0.36277103036031,1
by james jean,5,109,830.896029131128,0.378126093173687,1,1691.88988697857,0.496449678722007,1
closed eyes,4,393,830.861117064498,0.378046310673057,1,1614.74026574676,0.365146094032883,1
photo-realistic,5,289,830.844606709728,0.377997213749593,1,1632.14900497912,0.392885855790062,1
sharp focus,4,6753,830.817198607757,0.377960391056995,1,1610.34620273115,0.358548694942403,1
(naked),5,108,830.788029423467,0.3778683343255,1,1638.85066844799,0.404172011071356,1
female orgasm,5,69,830.631542261096,0.377543067207551,1,1679.63946267833,0.474951363360193,1
135mm,6,68,830.611311071059,0.377493970284087,1,1614.25360645967,0.364520108258716,1
skindentation,5,828,830.463042199324,0.377211662974169,1,1651.32854723354,0.425553721239943,1
award winning glamour photograph,6,55,830.370723655007,0.377033686626612,1,1584.25926513672,0.320510853488643,1
eyes closed,4,56,830.365859167917,0.377027549511179,1,1624.95656258719,0.381562877816169,1
skin tight,4,427,830.24928662481,0.376769790662993,1,1681.86659301472,0.478725689351491,1
juicy pussy,5,64,830.240493297577,0.376745242201261,1,1633.32066631317,0.395058394653345,1
red cape,4,79,830.079187707056,0.376462934891342,1,1584.87018981161,0.321406872341862,1
shawl,3,74,830.0735205573,0.376456797775909,1,1683.06368441195,0.48099028494627,1
open_mouth,5,279,830.00910621561,0.376303369890084,1,1647.05610946601,0.418011206372781,1
bracelets,3,119,829.956849891599,0.376217450274022,1,1669.49371543051,0.457215099758811,1
reflections,3,262,829.876481092613,0.37607015950363,1,1685.29548330525,0.484887353246227,1
european,3,64,829.582991600037,0.37551781911466,1,1676.77940177917,0.469697992549542,1
big lips,4,57,829.482490405702,0.375321431420804,1,1632.87409625137,0.394193061377291,1
a beautiful woman,5,59,829.294820494571,0.374990027187421,1,1581.20359569485,0.316006210760818,1
lush detail,4,58,829.212975337588,0.374812050839864,1,1643.08266054351,0.410744861700104,1
detailed iris,4,74,829.203887939453,0.374793639493565,1,1737.00391367319,0.574096463180376,2
lying on bed,5,89,829.171492673038,0.374658622954039,1,1577.95050323143,0.311519979379292,1
((smile)),5,118,829.14098771952,0.374554291991678,1,1672.38855239092,0.46221684883671,1
asymmetrical hair,5,56,828.996918542045,0.374222887758296,1,1701.88654763358,0.514161393861657,2
(blunt bangs:1.2),10,59,828.948076668432,0.374130831026801,1,1663.19203832594,0.445990315631847,1
tangle,3,303,828.724466355327,0.373664410253892,1,1683.52136170038,0.481843343991457,1
black cape,4,51,828.722940183153,0.373658273138459,1,1639.64910050934,0.405368748580792,1
facial hair,4,117,828.683910402477,0.373603039099562,1,1622.84672298594,0.378279521059512,1
looking at the camera,6,63,828.669781397259,0.373560079291531,1,1618.16495186942,0.370632675229988,1
(sharp focus),6,136,828.44202041626,0.373081384287757,1,1584.041409212,0.320124215216364,1
shibari,4,138,828.434744793436,0.373062972941458,1,1685.38245778844,0.485010095554887,1
hires,3,207,828.225966670087,0.372707020246344,1,1621.5361048012,0.376186764696857,1
iridescent,4,65,828.222155292218,0.372700883130911,1,1619.56687199519,0.372860448132169,1
paw pose,4,65,828.12110548753,0.37247380985989,1,1660.10638615535,0.440786041744659,1
panties,3,633,828.109458308649,0.372449261398158,1,1654.8750122456,0.431709248019246,1
smirking,4,78,827.887306017753,0.372031937548713,1,1617.29857459435,0.369092259256304,1
licking,3,53,827.887199545806,0.37202580043328,1,1698.99282779334,0.508981668436202,2
mature face,4,113,827.856891733355,0.371958292163517,1,1603.80380924191,0.348729310249596,1
hand drawn,4,75,827.849903157552,0.371927606586352,1,1631.92392659505,0.392499217517782,1
render,3,82,827.820354926877,0.371847824085723,1,1698.21311615735,0.507631503040941,2
low angle,4,96,827.778385798136,0.371731218892496,1,1599.70611890157,0.343083164051233,1
photo of the most beautiful artwork in the world,11,729,827.685212772406,0.371620750814702,1,1507.21026033629,0.225532855047471,0
low quality,4,61,827.673319832223,0.371583928122104,1,1595.30551397605,0.33672511246264,1
cute pose,4,61,827.539015222768,0.371295483696753,1,1604.0991611168,0.34916504544534,1
female masturbation,7,74,827.439350437474,0.371111370233763,1,1654.33831952069,0.430715035319099,1
cat ears,4,370,827.422269790237,0.371049999079433,1,1772.385045232,0.631269830554243,2
luscious lips,4,152,827.398206409655,0.371007039271402,1,1577.17256766871,0.310353927447021,1
long eyelashes,4,430,827.207168082304,0.370663360807153,1,1599.90005464776,0.343236591937058,1
see-through,5,674,827.036992092868,0.37035036792007,1,1636.53289106692,0.400336313925729,1
monochrome,3,172,826.941606654677,0.370196940034245,1,1607.7824820585,0.354516610102919,1
large eyes,4,53,826.899378938495,0.370080334841018,1,1593.98978755159,0.334761235524079,1
erotic pose,4,59,826.601936986891,0.369509583105749,1,1656.102272163,0.433795867266467,1
natural makeup,4,55,826.331480546431,0.369037025217407,1,1606.27153320313,0.352190643353811,1
maximum details,4,56,826.288029261998,0.368969516947644,1,1614.24981689453,0.364513971143283,1
highly detailed woman,5,85,826.195362135943,0.368760855022922,1,1664.59319458008,0.448592452575441,1
headdress,4,52,826.119585477389,0.368619701367963,1,1662.383397029,0.444597190428555,1
(intricate),5,90,826.040997653537,0.368441725020406,1,1634.59069485135,0.397298441786392,1
breast,3,100,826.030216064453,0.368417176558674,1,1620.87564453125,0.375014575649153,1
blurred background,4,74,826.028254740947,0.368411039443241,1,1597.22078065614,0.339548185561822,1
(bloom),5,94,826.020322434446,0.368392628096942,1,1618.61749916888,0.371313895043052,1
photo realistic,4,321,825.883849527234,0.368110320787024,1,1622.66320477542,0.377966528172428,1
leather,3,57,825.775219298246,0.367913933093168,1,1696.1175044545,0.504071976089798,2
cup,3,105,825.772432890393,0.367895521746869,1,1681.24460042318,0.477694653958746,1
(intricate details:1.3),10,100,825.722244567871,0.367803465015374,1,1624.14196899414,0.380255672228939,1
spiked hair,4,50,825.685198364258,0.367711408283878,1,1656.21433349609,0.434029077652922,1
detailed body,4,232,825.489159090766,0.367361592704197,1,1659.35401863887,0.439564755773491,1
fingerless gloves,5,418,825.457022744503,0.367275673088135,1,1745.22476269298,0.587346495400232,2
(smile:1.2),9,68,825.414332670324,0.367171342125774,1,1635.08317745433,0.398077855446383,1
famous japanese idol,5,51,825.314406151865,0.366987228662784,1,1661.0303811466,0.44219757829425,1
photograph,3,336,825.150332995823,0.366625138852237,1,1623.73256846837,0.379678783378237,1
drooping eyes,6,68,825.066782334272,0.366441025389247,1,1666.07801639333,0.451176178172735,1
detail,3,151,824.938914520062,0.366164855194761,1,1638.41919632463,0.403398734526798,1
pure face,4,263,824.929582312986,0.36612189538673,1,1604.71709671311,0.350042652952259,1
((naked)),5,62,824.912907754221,0.3660605242324,1,1658.27611615581,0.437631564412095,1
diffuse lighting,5,94,824.759455660556,0.365759805576183,1,1600.04738340987,0.343482076554378,1
red hairband,5,67,824.700981481752,0.365624789036657,1,1518.65327658582,0.238126215915995,0
(teal and orange:0.4),11,68,824.646568971522,0.365440675573667,1,1666.35649378159,0.451642598945644,1
(beautiful face:1.1),10,99,824.594876684324,0.365397715765636,1,1595.38361335523,0.336860129002166,1
detailed and intricate,5,184,824.48528472237,0.365121545571151,1,1641.41180287237,0.407921788600922,1
kodak portra 800,8,53,824.465651026312,0.365103134224852,1,1637.28019282503,0.401508502973432,1
hair flower,4,354,824.349526744778,0.3648331011458,1,1621.45344483112,0.376057885272764,1
blur background,4,62,824.336956393334,0.364802415568634,1,1586.80419626544,0.324285179479941,1
professional photoshoot,4,112,824.2839012146,0.364734907298871,1,1612.81043679374,0.362261649779371,1
exposed pussy,5,74,824.20757520521,0.364587616528479,1,1623.21631684174,0.378905506833678,1
multicolored hair,6,655,824.190545421338,0.364544656720448,1,1569.04173658531,0.299221200051552,1
bra,3,304,824.112703222978,0.364372817488324,1,1663.05949562474,0.445732556783661,1
black legwear,5,93,824.057592740623,0.364243938064231,1,1613.90471493301,0.36395549363888,1
longeyelashes,5,53,824.022107394236,0.364188704025334,1,1618.74781885687,0.371602339468403,1
furry female,4,84,824.007140023368,0.364158018448169,1,1674.33812749954,0.46556771386313,1
(highly detailed skin),7,50,823.967382202148,0.364084373062973,1,1574.67044067383,0.306972376843436,1
hair ornament,4,2120,823.827980174659,0.363863436907385,1,1670.31785785027,0.458688007462732,1
stars,3,323,823.812626085783,0.363808202868488,1,1640.60522952242,0.406841656284713,1
oral,3,217,823.796445011543,0.36377138017589,1,1648.41794006066,0.420453778315116,1
technicolor,5,56,823.781265258789,0.363722283252426,1,1578.38970293318,0.312010948613932,1
balance,3,50,823.733891601563,0.363624089405498,1,1740.3717578125,0.579638278416379,2
japanese_clothes,5,58,823.67366027832,0.363519758443137,1,1623.13216426455,0.37874594183242,1
half-closed eyes,6,154,823.652871614927,0.363458387288807,1,1591.87517438616,0.331477878767422,1
lace trim,4,449,823.586913620709,0.363311096518414,1,1618.78719215988,0.371639162161001,1
realistic pupils,4,51,823.556416829427,0.363206765556053,1,1602.38557823032,0.346783844657334,1
negative space,4,125,823.535047851563,0.36313925728629,1,1573.04847216797,0.304928717404246,1
teenage,3,71,823.233254231198,0.362562368435588,1,1670.123496472,0.458332054767618,1
(sharp focus:1.4),10,106,823.200297949449,0.362470311704093,1,1576.64722370652,0.309556102440731,1
((puffy eyes)),6,176,823.18624010953,0.36240280343433,1,1629.22373130105,0.38818482536838,1
wings,3,346,823.085335637793,0.362181867278742,1,1638.22901819483,0.403140975678612,1
(red lips),6,70,823.069990757533,0.362126633239845,1,1546.18494873047,0.269572795394709,1
(extremely detailed),6,57,822.888223614609,0.361819777468194,1,1658.00948936061,0.437146732292888,1
fabulous,3,54,822.841061062283,0.361746132082998,1,1619.19753576208,0.372265147935168,1
sharp eyes,4,237,822.815532957954,0.361690898044101,1,1627.15344032255,0.384999662458651,1
red eyes,4,1954,822.768088439348,0.361635664005204,1,1534.43694410841,0.2560527300958,1
the most beautiful form of chaos,8,174,822.678800692504,0.361482236119379,1,1687.847580833,0.489349036166021,1
lace-trimmed legwear,7,265,822.661895924694,0.361439276311348,1,1594.82799509876,0.336000932841546,1
max detail,4,120,822.588589986165,0.361255162848358,1,1704.94373881022,0.519451587364907,2
(realism),5,88,822.576290130615,0.361236751502059,1,1650.33233850653,0.423921248534764,1
(ponytail),5,52,822.574448218712,0.361224477271193,1,1750.34326171875,0.595723657966283,2
close-up,5,667,822.430069198494,0.360856250345213,1,1610.70685354344,0.359088761100508,1
(sharp focus:1.2),10,198,822.38584021366,0.360764193613718,1,1573.92362467448,0.306088632221083,1
hair ornaments,4,87,822.343521819718,0.360708959574821,1,1624.52278154746,0.38085097242594,1
red hair,4,1155,822.268875029593,0.360598491497027,1,1555.31869424927,0.281000104330962,1
(illustration:1.1),9,112,822.235128947667,0.360512571880965,1,1626.79124668666,0.384306168414722,1
gray hair,4,53,822.155841755417,0.360377555341438,1,1618.71592165389,0.371540968314073,1
smirk,4,351,822.058173850731,0.360230264571046,1,1615.36936702891,0.366097346924998,1
photolab,5,160,821.917564105988,0.359868174760499,1,1605.13326225281,0.350668638726426,1
eyeliner,3,418,821.906015952808,0.359862037645066,1,1642.72659842021,0.410223206888298,1
((intricate detailed)),6,167,821.889130917852,0.359806803606169,1,1650.31842918168,0.423896700073032,1
by artgerm,6,70,821.831407165527,0.359653375720344,1,1601.34707641602,0.345310936953413,1
pink panties,4,50,821.794372558594,0.359561318988849,1,1513.26336669922,0.232203899523146,0
shocked,3,69,821.706579678301,0.359395616872158,1,1646.83319357167,0.417600019638769,1
iso 400,6,136,821.595530229456,0.359229914755467,1,1610.67291708554,0.359064212638776,1
hair bow,4,328,821.567680126283,0.359168543601137,1,1646.50036974651,0.417066090596098,1
cropped jacket,4,66,821.452422170928,0.358880099175785,1,1706.01223662405,0.521525932381262,2
model,3,100,821.280379180908,0.358567106288702,1,1583.12949462891,0.318909066360629,1
low saturation,5,65,821.260287945087,0.358511872249805,1,1573.07929217999,0.304965540096844,1
complex,3,85,821.160028973748,0.358340033017681,1,1612.24324448529,0.36140245361875,1
seductive pose,4,136,821.089103137746,0.35817433090099,1,1606.47504559685,0.352442265086564,1
delicate and pretty,5,84,820.64744240897,0.35741946570273,1,1551.04330589658,0.275378506594331,1
japanese,3,153,820.599107131459,0.357315134740369,1,1641.77008335886,0.408547774375088,1
light_particles,5,53,820.466648317733,0.357069650123049,1,1550.45217377285,0.274795480628195,1
beautiful nose,4,120,820.353485743205,0.356836439736595,1,1627.51044209798,0.385490631693292,1
breast grab,4,129,820.339849191119,0.35680575415943,1,1663.27060386007,0.446113057940507,1
portrait,3,2049,820.293353401434,0.356719834543368,1,1581.94439658542,0.317074068846161,1
eyeshadow,3,407,820.292907021262,0.356713697427935,1,1626.9431315804,0.384582338609207,1
teeth,3,453,820.15970390943,0.356455938579749,1,1680.67833354352,0.476835457798126,1
close up,4,590,820.107364357124,0.35637615607912,1,1613.70284827281,0.363630226520931,1
(high detailed skin:1.2),11,531,820.02330590372,0.356216591077862,1,1606.42233305103,0.3523931681631,1
perfect teeth,4,52,819.985161707951,0.356149082808099,1,1639.10678217961,0.4046077462671,1
scales,3,64,819.61057806015,0.355578331072829,1,1630.96715545654,0.391001761352129,1
(magazine text),6,57,819.517114471971,0.355406491840705,1,1644.62344842208,0.413641580184482,1
flat color,4,77,819.421522660689,0.355234652608581,1,1646.79732127004,0.417569334061604,1
(film grain),6,51,819.378999298694,0.355136458761653,1,1580.29150151271,0.314717416519887,1
denim,3,89,819.27540639813,0.354964619529529,1,1625.35228463505,0.382102943974273,1
(photo realistic:1.4),10,128,819.143445491791,0.354694586450477,1,1610.05770921707,0.358131371092959,1
francis bacon,4,120,819.123688761393,0.354657763757879,1,1650.11535390218,0.423589844301381,1
choker,3,1771,818.962643811287,0.354350907986228,1,1682.56723675547,0.480014483592422,1
best,3,52,818.861589285044,0.354123834715207,1,1652.26387376052,0.427419404331576,1
legs apart,4,74,818.749924530854,0.353829253174423,1,1597.46893475507,0.339953235180401,1
explosion,3,85,818.731519631779,0.353767882020093,1,1702.5434634938,0.515302897332196,2
roughness,4,217,818.591994747039,0.353485574710175,1,1617.61325593588,0.36955254291378,1
nipple slip,4,56,818.459709712437,0.353221678746556,1,1695.65495627267,0.503218917044611,2
irrumatio,5,75,818.443940836589,0.353190993169391,1,1624.50507324219,0.380820286848775,1
cute face,4,375,818.430337320964,0.353154170476793,1,1650.35946419271,0.423964208342795,1
cold,3,56,818.285556793213,0.352810492012544,1,1679.03727940151,0.473883505274851,1
(many colors:1.4),10,83,818.264997367399,0.35276139508908,1,1568.87448745176,0.299037086588562,1
clear facial skin,5,53,818.195438025133,0.352607967203255,1,1655.89832003611,0.43343377745592,1
front view,4,361,818.143654820662,0.352546596048925,1,1617.78267071584,0.369890084262595,1
single thighhigh,5,70,818.056071254185,0.352387031047667,1,1695.47808314732,0.502856827234063,2
brown eyes,4,1371,818.02475207918,0.352350208355069,1,1692.83419899972,0.498247853543877,1
silver halmet,5,59,817.944712493379,0.352129272199481,1,1738.09364241261,0.575778032809019,2
((intricate details)),6,96,817.8908106486,0.352000392775388,1,1665.20256551107,0.449868972585505,1
cloak,3,102,817.841606289733,0.351896061813027,1,1768.91383750766,0.625740289549106,2
ultra detailed eyes,5,74,817.720733642578,0.35163830296484,1,1589.51138470624,0.327820157969351,1
hair_ornament,5,246,817.675873298955,0.351472600848149,1,1635.0936018781,0.398102403908115,1
o-ring,5,60,817.59843343099,0.351288487385159,1,1642.92230834961,0.410431868813021,1
plaid,3,104,817.496094336877,0.351116648153035,1,1517.99041630672,0.23735907648687,0
seductive eyes,4,197,817.453257836666,0.351012317190674,1,1616.68926878024,0.368085772325292,1
feathered wings,5,57,817.377115350021,0.350815929496818,1,1614.40548973753,0.364728770183438,1
(realistic:1.7),9,53,817.318788348504,0.350637953149261,1,1591.35819690632,0.330643231068533,1
lantern,3,50,817.137206420899,0.350282000454147,1,1659.38176025391,0.43964453827412,1
cherry blossoms,4,256,817.035451352596,0.350110161222022,1,1573.09706425667,0.304990088558576,1
red lips,4,714,816.980742873932,0.35002424160596,1,1532.51166985349,0.2535794725763,1
masterpiece*portrait,5,72,816.806647618612,0.349692837372578,1,1518.73086547852,0.238193724185758,0
hood,3,243,816.742532800745,0.349570095063918,1,1724.38871030454,0.553064568591471,2
nose blush,4,119,816.511671050256,0.349060714482979,1,1594.37706955341,0.335264478989585,1
beautiful detailed girl,5,682,816.412807252051,0.348925697943453,1,1625.50467948131,0.382305468783562,1
flames,3,60,816.350002288818,0.34879681851936,1,1615.75349527995,0.366600590390505,1
ultra detail hair,5,89,816.269524649288,0.3486556648644,1,1708.68266725004,0.525938518377592,2
(fractal art:1.1),10,62,816.184484666394,0.348539059671173,1,1661.60330987746,0.44332067041849,1
wolf ears,4,51,816.153103697534,0.34847155140141,1,1755.1307181564,0.603781690529817,2
black jacket,4,244,816.118797958874,0.348379494669915,1,1617.65949211746,0.369644599645275,1
black pants,4,221,816.065744080695,0.348256752361255,1,1613.12467052063,0.362764893244877,1
scarf,3,164,816.007812034793,0.348140147168028,1,1705.73791429473,0.520930632184261,2
red_hair,5,54,815.903760556822,0.347962170820471,1,1540.79850825557,0.263374308807374,1
kawaii,3,157,815.886736875886,0.347888525435275,1,1698.31236821071,0.50783402785023,2
seductive look,4,194,815.882867321526,0.347863976973543,1,1611.39191491825,0.360107522262386,1
red nails,4,58,815.861373375202,0.347851702742677,1,1544.73618711274,0.267664152495044,1
expressive eyes,4,68,815.820693969727,0.347771920242048,1,1564.05268859863,0.292838600001227,1
takato yamamoto,6,140,815.6946030753,0.347569395432759,1,1568.77675955636,0.298877521587304,1
eye focus,4,141,815.69168047533,0.347563258317326,1,1658.17028722019,0.437496547872569,1
nose,3,222,815.667857230247,0.347501887162996,1,1651.04412594357,0.425142534505932,1
gradient background,4,68,815.504140292897,0.347274813891975,1,1575.99857285443,0.308739866088141,1
serafuku,6,245,815.403544274155,0.347109111775283,1,1642.65980349171,0.410100464579638,1
closed_mouth,5,141,815.343518196268,0.346974095235757,1,1578.55503206727,0.312238021884954,1
light from the front,6,85,815.199633250517,0.346648828117808,1,1608.90923785041,0.356308647809357,1
red ribbon,4,145,815.036480081492,0.34630514965356,1,1501.85262998384,0.219684184039818,0
heart-shaped pupils,6,87,815.022396745353,0.346268326960962,1,1635.99645013919,0.39956303738117,1
(portrait),5,82,814.580085754395,0.345433679262073,1,1606.80377718297,0.352988468360101,1
[:intricate details:0.2],11,78,814.543220715645,0.345360033876877,1,1619.66260782878,0.373032287364293,1
sash,3,141,814.512460532763,0.345274114260815,1,1627.93250723764,0.386184125737221,1
realistic photo,4,75,814.396121419271,0.345077726566959,1,1661.7741007487,0.443590703497542,1
purple_hair,5,53,814.24749525538,0.344770870795309,1,1657.44265804651,0.436066599976679,1
black eyeshadow,4,63,814.185521443685,0.344635854255783,1,1599.09485444568,0.342193282313447,1
chocker,4,62,814.042013845136,0.344359684061298,1,1637.61178785755,0.402079254708702,1
happy smile,4,53,814.027165826762,0.344316724253267,1,1701.76454939932,0.513977280398667,2
parted lips,5,953,813.992552085788,0.344261490214369,1,1551.72941744665,0.276127234677157,1
realistic hair,4,70,813.791812569755,0.34393622309642,1,1630.96136125837,0.390995624236696,1
half shot,4,53,813.650586398143,0.343703012709966,1,1669.30338733601,0.456871421294563,1
red_eyes,5,147,813.5680849244,0.343543447708708,1,1482.25759244127,0.199763107344286,0
bokeh background,5,58,813.39492429536,0.343205906359893,1,1577.57234139278,0.31094309052859,1
realistic details,4,168,813.191578728812,0.342794719625881,1,1621.03884560721,0.375290745843639,1
(skindentation),7,257,813.089476589099,0.342592194816592,1,1654.7403098971,0.431476037632792,1
(dynamic pose:1.2),10,159,812.86321963904,0.342125774043684,1,1599.68622862618,0.343064752704934,1
rope,3,132,812.77962921605,0.341947797696127,1,1687.96309638746,0.489576109437042,1
mole under mouth,5,57,812.650077150579,0.341683901732508,1,1632.57927931401,0.393628446757455,1
lingerie,3,238,812.517097152582,0.341426142884322,1,1641.1950934915,0.407645618406437,1
red jacket,4,119,812.384685099626,0.341242029421331,1,1631.65932124803,0.392075756552905,1
purple hair,4,662,811.982123833048,0.340438067299608,1,1634.79971737588,0.397611434673475,1
delicate face,4,109,811.879420149217,0.340229405374886,1,1571.70295029386,0.302964840465684,1
long colored hair,5,50,811.846777038574,0.340210994028587,1,1598.04760375977,0.340751060186691,1
pouch,3,55,811.803263022683,0.340143485758824,1,1646.64084916548,0.41727475252082,1
bright eyes,4,172,811.673498641613,0.339836629987173,1,1605.11946744697,0.350644090264694,1
photorealistic digital art trending on artstation 8k hd high definition detailed realistic,17,57,811.583070989241,0.339572734023554,1,1580.79361979167,0.31547841883358,1
slit pupils,4,131,811.566216825529,0.339548185561822,1,1669.17261114921,0.456613662446377,1
pores,4,409,811.440905377451,0.33927815248277,1,1634.77829986796,0.397574611980877,1
light blue eyes,5,78,811.421781393198,0.339247466905605,1,1642.92395019531,0.410438005928454,1
makeup,3,1284,811.316174934958,0.339044942096316,1,1612.91511587933,0.362470311704093,1
cinestill 800 tungsten,9,51,811.077232211244,0.338615344016006,1,1545.49879605162,0.268695187887789,1
striped,3,87,810.907863923873,0.338296214013489,1,1629.52510439116,0.388688068833887,1
areola slip,5,62,810.560085973432,0.337614994200426,1,1669.02955873551,0.456214749943232,1
extremely detailed skin,5,147,810.502447530526,0.337516800353498,1,1637.95690544284,0.402656143559404,1
(eye shadow),6,157,810.461744272026,0.337424743622003,1,1615.39527028078,0.36612189538673,1
face focus,4,419,810.394374383093,0.337277452851611,1,1644.49311744854,0.413402232682595,1
(digital painting:1.1),10,52,810.299839313214,0.33705037958059,1,1550.83590346116,0.275206667362206,1
humorous illustration,4,56,810.194936479841,0.33678648361697,1,1603.77470615932,0.348674076210699,1
no panties,4,297,810.194858897816,0.336780346501537,1,1628.10247206768,0.386460295931706,1
snow,3,285,810.172443296198,0.336743523808939,1,1622.17385746471,0.377223937205035,1
soft skin,4,50,810.160879516602,0.336712838231774,1,1626.60574707031,0.384023861104804,1
intricately detailed,5,128,810.08516228199,0.336620781500279,1,1633.8738026619,0.395991236199162,1
garter straps,4,183,809.740686677193,0.33598865861068,1,1592.9008782392,0.333239230896694,1
{best quality},6,54,809.630566491021,0.335718625531628,1,1596.32510828089,0.338333036706087,1
focused,3,125,809.558686401367,0.335571334761236,1,1647.14608496094,0.418244416759235,1
mole under eye,5,127,809.536487789605,0.335491552260606,1,1605.52440204771,0.351165745076499,1
on bed,4,407,809.45322804369,0.335331987259348,1,1573.57630819185,0.305634485679041,1
x hair ornament,5,50,809.341630249023,0.335166285142657,1,1704.24074707031,0.518168930239409,2
ponytail,3,1276,809.33374441679,0.335147873796358,1,1651.46286027484,0.425829891434428,1
one breast out,5,62,809.308884159211,0.335086502642028,1,1622.54459897933,0.377770140478572,1
turtleneck,5,152,809.246020568045,0.334976034564234,1,1617.28520162482,0.369055436563706,1
face,3,289,809.190382379974,0.334871703601873,1,1586.67213286826,0.324070380439786,1
skin imperfection,5,105,809.139902060373,0.334791921101244,1,1598.89514276414,0.341868015195498,1
